country,pathogen,pathogen_label,pathogen_column,max_count,n_months,dq_pass,dq_reason,dq_set_triggered,dq_longest_zero_run_months,months_above_low_activity_threshold,post_nonzero_months,status,reason,threshold,dip_time,last_pre_time,rebound_time,suppression_duration_months,is_right_censored,series_end,pre2020_baseline_start,pre2020_longest_below_threshold_run_months,pre2020_effective_baseline_run_months,excess_gap_months,suppression_zero_processed_run_months,country_level_no_excess_gap_warning
Trinidad and Tobago,Parainfluenza,Parainfluenza,PARAINFLUENZA,4.0,120,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-12-01,,,,,,
Trinidad and Tobago,Adenovirus,Adenovirus,ADENO,8.0,120,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-12-01,,,,,,
Trinidad and Tobago,InfluenzaA,InfluenzaA,INF_A,139.0,120,True,,none,,3,5,ok,observed_rebound,6.95,2020-04-01,2020-03-01,2024-01-01,46.0,False,2024-12-01,2019-10-01,2.0,2.0,44.0,37.0,False
Trinidad and Tobago,InfluenzaB,InfluenzaB,INF_B,9.0,120,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-12-01,,,,,,
Tunisia,RSV,RSV,RSV,109.0,355,True,,none,,18,35,ok,observed_rebound,2.45,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-06-01,2016-12-01,22.0,12.0,10.0,6.0,False
Tunisia,Metapneumovirus,Metapneumovirus,METAPNEUMO,26.0,355,False,low_activity_all_months_below_threshold,none,,0,28,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-06-01,,,,,,
Tunisia,Parainfluenza,Parainfluenza,PARAINFLUENZA,21.0,355,False,low_activity_all_months_below_threshold,none,,0,12,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-06-01,,,,,,
Tunisia,Adenovirus,Adenovirus,ADENO,22.0,355,False,low_activity_all_months_below_threshold,none,,0,43,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-06-01,,,,,,
Tunisia,InfluenzaA,InfluenzaA,INF_A,719.0,355,True,,none,,39,35,ok,observed_rebound,35.95,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-06-01,2015-03-01,19.0,12.0,10.0,6.0,False
Tunisia,InfluenzaB,InfluenzaB,INF_B,121.0,355,True,,none,,6,21,ok,observed_rebound,6.05,2020-04-01,2020-03-01,2022-11-01,32.0,False,2026-06-01,2015-03-01,33.0,12.0,20.0,6.0,False
Turkmenistan,RSV,RSV,RSV,8.0,100,False,low_activity_all_months_below_threshold,none,,0,2,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-05-01,,,,,,
Turkmenistan,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,100,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2024-05-01,,,,,,
Turkmenistan,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,100,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2024-05-01,,,,,,
Turkmenistan,Adenovirus,Adenovirus,ADENO,0.0,100,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2024-05-01,,,,,,
Turkmenistan,InfluenzaA,InfluenzaA,INF_A,6.0,100,False,low_activity_all_months_below_threshold,none,,0,3,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-05-01,,,,,,
Turkmenistan,InfluenzaB,InfluenzaB,INF_B,4.0,100,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2024-05-01,,,,,,
Turks and Caicos Islands,RSV,RSV,RSV,0.0,64,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
Turks and Caicos Islands,Metapneumovirus,Metapneumovirus,METAPNEUMO,1.0,64,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
Turks and Caicos Islands,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,64,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2023-09-01,,,,,,
Turks and Caicos Islands,Adenovirus,Adenovirus,ADENO,1.0,64,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
Turks and Caicos Islands,InfluenzaA,InfluenzaA,INF_A,9.0,64,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
Turks and Caicos Islands,InfluenzaB,InfluenzaB,INF_B,1.0,64,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2023-09-01,,,,,,
Tuvalu,RSV,RSV,RSV,1.0,13,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2025-12-01,,,,,,
Tuvalu,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,13,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Tuvalu,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,13,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Tuvalu,Adenovirus,Adenovirus,ADENO,0.0,13,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-12-01,,,,,,
Tuvalu,InfluenzaA,InfluenzaA,INF_A,225.0,13,True,,none,,3,3,excluded,insufficient_pre2020_baseline,,,,,,False,2025-12-01,,,,,,
Tuvalu,InfluenzaB,InfluenzaB,INF_B,374.0,13,False,insufficient_post_nonzero_months,none,,2,2,excluded,insufficient_post_nonzero_months,,,,,,False,2025-12-01,,,,,,
Türkiye,RSV,RSV,RSV,423.0,329,True,,none,,41,38,ok,observed_rebound,21.15,2020-04-01,2020-03-01,2022-11-01,32.0,False,2026-05-01,2015-03-01,8.0,8.0,24.0,5.0,False
Türkiye,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,329,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Türkiye,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,329,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Türkiye,Adenovirus,Adenovirus,ADENO,0.0,329,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Türkiye,InfluenzaA,InfluenzaA,INF_A,5020.0,329,True,,none,,58,42,ok,observed_rebound,251.0,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,11.0,11.0,22.0,5.0,False
Türkiye,InfluenzaB,InfluenzaB,INF_B,692.0,329,True,,none,,47,42,ok,observed_rebound,34.6,2020-04-01,2020-03-01,2023-01-01,34.0,False,2026-05-01,2015-03-01,10.0,10.0,24.0,5.0,False
Uganda,RSV,RSV,RSV,65.0,243,True,,none,,10,62,ok,observed_rebound,0.1,2020-04-01,2020-03-01,2020-08-01,5.0,False,2026-05-01,2015-03-01,59.0,12.0,0.0,0.0,True
Uganda,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,243,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Uganda,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,243,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Uganda,Adenovirus,Adenovirus,ADENO,0.0,243,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Uganda,InfluenzaA,InfluenzaA,INF_A,236.0,243,True,,none,,33,63,ok,observed_rebound,11.8,2020-04-01,2020-03-01,2021-04-01,13.0,False,2026-05-01,2015-03-01,18.0,12.0,1.0,0.0,False
Uganda,InfluenzaB,InfluenzaB,INF_B,67.0,243,True,,none,,11,51,ok,observed_rebound,3.35,2020-04-01,2020-03-01,2022-02-01,23.0,False,2026-05-01,2015-03-01,18.0,12.0,11.0,0.0,False
Ukraine,RSV,RSV,RSV,358.0,236,True,,none,,24,49,ok,observed_rebound,0.15,2020-04-01,2020-03-01,2021-02-01,11.0,False,2026-05-01,2015-03-01,32.0,12.0,0.0,2.0,True
Ukraine,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,236,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Ukraine,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,236,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Ukraine,Adenovirus,Adenovirus,ADENO,0.0,236,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Ukraine,InfluenzaA,InfluenzaA,INF_A,4051.0,236,True,,none,,64,46,ok,observed_rebound,52.05,2020-04-01,2020-03-01,2022-01-01,22.0,False,2026-05-01,2015-03-01,22.0,12.0,10.0,2.0,False
Ukraine,InfluenzaB,InfluenzaB,INF_B,1574.0,236,True,,none,,39,43,ok,observed_rebound,23.8,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,23.0,12.0,21.0,2.0,False
United Arab Emirates,RSV,RSV,RSV,1770.0,78,True,,none,,48,70,ok,observed_rebound,1.15,2020-04-01,2020-03-01,2020-09-01,6.0,False,2026-05-01,2015-03-01,0.0,0.0,6.0,0.0,False
United Arab Emirates,Metapneumovirus,Metapneumovirus,METAPNEUMO,90.0,78,True,,none,,19,64,ok,observed_rebound,0.05,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2015-03-01,2.0,2.0,8.0,0.0,False
United Arab Emirates,Parainfluenza,Parainfluenza,PARAINFLUENZA,66.0,78,True,,none,,19,63,ok,observed_rebound,0.1,2020-04-01,2020-03-01,2021-02-01,11.0,False,2026-05-01,2015-03-01,0.0,0.0,11.0,0.0,False
United Arab Emirates,Adenovirus,Adenovirus,ADENO,45.0,78,True,,none,,11,63,excluded,no_pre2020_signal,,,,,,False,2026-05-01,,,,,,
United Arab Emirates,InfluenzaA,InfluenzaA,INF_A,2318.0,78,True,,none,,51,61,ok,observed_rebound,2.7,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2020-01-01,0.0,0.0,19.0,0.0,False
United Arab Emirates,InfluenzaB,InfluenzaB,INF_B,499.0,78,True,,none,,42,56,ok,observed_rebound,1.95,2020-04-01,2020-03-01,2021-12-01,21.0,False,2026-05-01,2020-02-01,0.0,0.0,21.0,0.0,False
"United Kingdom, England",RSV,RSV,RSV,16621.0,354,True,,none,,119,68,ok,observed_rebound,175.25,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,7.0,7.0,12.0,4.0,False
"United Kingdom, England",Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, England",Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, England",Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, England",InfluenzaA,InfluenzaA,INF_A,41238.0,354,True,,none,,182,67,ok,observed_rebound,452.75,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,10.0,10.0,9.0,4.0,False
"United Kingdom, England",InfluenzaB,InfluenzaB,INF_B,6892.0,354,True,,none,,128,67,ok,observed_rebound,342.45,2020-04-01,2020-03-01,2022-11-01,32.0,False,2026-05-01,2015-03-01,20.0,12.0,20.0,4.0,False
"United Kingdom, Northern Ireland",RSV,RSV,RSV,899.0,354,True,,none,,69,62,ok,observed_rebound,20.35,2020-04-01,2020-03-01,2021-08-01,17.0,False,2026-05-01,2015-03-01,8.0,8.0,9.0,0.0,False
"United Kingdom, Northern Ireland",Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, Northern Ireland",Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, Northern Ireland",Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, Northern Ireland",InfluenzaA,InfluenzaA,INF_A,4503.0,354,True,,none,,89,64,ok,observed_rebound,73.5,2020-04-01,2020-03-01,2022-03-01,24.0,False,2026-05-01,2015-03-01,9.0,9.0,15.0,0.0,False
"United Kingdom, Northern Ireland",InfluenzaB,InfluenzaB,INF_B,510.0,354,True,,none,,40,61,ok,observed_rebound,25.5,2020-04-01,2020-03-01,2021-10-01,19.0,False,2026-05-01,2015-03-01,19.0,12.0,7.0,0.0,False
"United Kingdom, Scotland",RSV,RSV,RSV,2737.0,354,True,,none,,123,73,ok,observed_rebound,89.15,2020-04-01,2020-03-01,2021-08-01,17.0,False,2026-05-01,2015-03-01,8.0,8.0,9.0,0.0,False
"United Kingdom, Scotland",Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, Scotland",Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, Scotland",Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
"United Kingdom, Scotland",InfluenzaA,InfluenzaA,INF_A,13282.0,354,True,,none,,115,73,ok,observed_rebound,155.55,2020-04-01,2020-03-01,2022-02-01,23.0,False,2026-05-01,2015-03-01,8.0,8.0,15.0,0.0,False
"United Kingdom, Scotland",InfluenzaB,InfluenzaB,INF_B,1386.0,354,True,,none,,69,71,ok,observed_rebound,69.3,2020-04-01,2020-03-01,2022-12-01,33.0,False,2026-05-01,2015-03-01,19.0,12.0,21.0,0.0,False
"United Kingdom, Wales",RSV,RSV,RSV,982.0,150,True,,none,,75,56,ok,observed_rebound,28.4,2020-04-01,2020-03-01,2020-07-01,4.0,False,2025-03-01,2015-03-01,8.0,8.0,0.0,0.0,True
"United Kingdom, Wales",Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,150,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-03-01,,,,,,
"United Kingdom, Wales",Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,150,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-03-01,,,,,,
"United Kingdom, Wales",Adenovirus,Adenovirus,ADENO,0.0,150,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2025-03-01,,,,,,
"United Kingdom, Wales",InfluenzaA,InfluenzaA,INF_A,2231.0,150,True,,none,,61,57,ok,observed_rebound,55.35,2020-04-01,2020-03-01,2022-03-01,24.0,False,2025-03-01,2015-03-01,10.0,10.0,14.0,0.0,False
"United Kingdom, Wales",InfluenzaB,InfluenzaB,INF_B,868.0,150,True,,none,,24,47,ok,observed_rebound,43.4,2020-04-01,2020-03-01,2022-12-01,33.0,False,2025-03-01,2015-03-01,23.0,12.0,21.0,0.0,False
United Republic of Tanzania,RSV,RSV,RSV,0.0,201,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United Republic of Tanzania,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,201,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United Republic of Tanzania,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,201,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United Republic of Tanzania,Adenovirus,Adenovirus,ADENO,0.0,201,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United Republic of Tanzania,InfluenzaA,InfluenzaA,INF_A,370.0,201,True,,none,,40,62,excluded,zero_testing_explains_excess_gap,18.5,2020-04-01,2020-03-01,2021-04-01,13.0,False,2026-05-01,2015-03-01,25.0,12.0,1.0,2.0,False
United Republic of Tanzania,InfluenzaB,InfluenzaB,INF_B,83.0,201,True,,none,,7,55,ok,observed_rebound,2.15,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2015-03-01,4.0,4.0,6.0,2.0,False
United States of America,RSV,RSV,RSV,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United States of America,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United States of America,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United States of America,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
United States of America,InfluenzaA,InfluenzaA,INF_A,179987.0,354,True,,none,,289,75,ok,observed_rebound,4590.8,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2015-03-01,11.0,11.0,9.0,0.0,False
United States of America,InfluenzaB,InfluenzaB,INF_B,44651.0,354,True,,none,,256,75,ok,observed_rebound,2232.55,2020-04-01,2020-03-01,2023-11-01,44.0,False,2026-05-01,2015-03-01,10.0,10.0,34.0,0.0,False
Uruguay,RSV,RSV,RSV,264.0,344,True,,none,,25,42,ok,observed_rebound,3.45,2020-04-01,2020-03-01,2021-05-01,14.0,False,2026-05-01,2016-06-01,8.0,8.0,6.0,0.0,False
Uruguay,Metapneumovirus,Metapneumovirus,METAPNEUMO,60.0,344,True,,none,,3,26,ok,observed_rebound,0.55,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-05-01,2015-03-01,11.0,11.0,9.0,0.0,False
Uruguay,Parainfluenza,Parainfluenza,PARAINFLUENZA,18.0,344,False,low_activity_all_months_below_threshold,none,,0,38,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Uruguay,Adenovirus,Adenovirus,ADENO,13.0,344,False,low_activity_all_months_below_threshold,none,,0,41,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Uruguay,InfluenzaA,InfluenzaA,INF_A,325.0,344,True,,none,,26,41,ok,observed_rebound,16.25,2020-04-01,2020-03-01,2022-04-01,25.0,False,2026-05-01,2015-03-01,14.0,12.0,13.0,0.0,False
Uruguay,InfluenzaB,InfluenzaB,INF_B,56.0,344,True,,none,,1,21,ok,observed_rebound,2.8,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-05-01,2017-06-01,10.0,10.0,21.0,0.0,False
Uzbekistan,RSV,RSV,RSV,63.0,184,True,,none,,2,19,ok,observed_rebound,1.55,2020-04-01,2020-03-01,2021-11-01,20.0,False,2026-04-01,2016-02-01,22.0,12.0,8.0,6.0,False
Uzbekistan,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,184,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Uzbekistan,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,184,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Uzbekistan,Adenovirus,Adenovirus,ADENO,0.0,184,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-04-01,,,,,,
Uzbekistan,InfluenzaA,InfluenzaA,INF_A,155.0,184,True,,none,,8,26,excluded,zero_testing_explains_excess_gap,3.8,2020-04-01,2020-03-01,2021-09-01,18.0,False,2026-04-01,2015-03-01,23.0,12.0,6.0,6.0,False
Uzbekistan,InfluenzaB,InfluenzaB,INF_B,39.0,184,True,,none,,2,11,ok,observed_rebound,1.75,2020-04-01,2020-03-01,2022-11-01,32.0,False,2026-04-01,2015-03-01,19.0,12.0,20.0,6.0,False
Venezuela (Bolivarian Republic of),RSV,RSV,RSV,192.0,282,True,,none,,10,33,ok,observed_rebound,1.1,2020-04-01,2020-03-01,2023-02-01,35.0,False,2026-05-01,2015-03-01,14.0,12.0,23.0,21.0,False
Venezuela (Bolivarian Republic of),Metapneumovirus,Metapneumovirus,METAPNEUMO,8.0,282,False,low_activity_all_months_below_threshold,none,,0,14,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Venezuela (Bolivarian Republic of),Parainfluenza,Parainfluenza,PARAINFLUENZA,6.0,282,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Venezuela (Bolivarian Republic of),Adenovirus,Adenovirus,ADENO,15.0,282,False,low_activity_all_months_below_threshold,none,,0,18,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Venezuela (Bolivarian Republic of),InfluenzaA,InfluenzaA,INF_A,1472.0,282,True,,none,,29,45,excluded,zero_testing_explains_excess_gap,73.6,2020-04-01,2020-03-01,2022-08-01,29.0,False,2026-05-01,2015-03-01,60.0,12.0,17.0,21.0,False
Venezuela (Bolivarian Republic of),InfluenzaB,InfluenzaB,INF_B,72.0,282,True,,none,,5,42,excluded,zero_testing_explains_excess_gap,1.5,2020-04-01,2020-03-01,2022-08-01,29.0,False,2026-05-01,2015-03-01,20.0,12.0,17.0,21.0,False
Viet Nam,RSV,RSV,RSV,42.0,245,False,insufficient_post_nonzero_months,none,,2,0,excluded,insufficient_post_nonzero_months,,,,,,False,2026-05-01,,,,,,
Viet Nam,Metapneumovirus,Metapneumovirus,METAPNEUMO,20.0,245,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Viet Nam,Parainfluenza,Parainfluenza,PARAINFLUENZA,20.0,245,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Viet Nam,Adenovirus,Adenovirus,ADENO,11.0,245,False,low_activity_all_months_below_threshold,none,,0,0,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Viet Nam,InfluenzaA,InfluenzaA,INF_A,283.0,245,True,,none,,117,53,ok,observed_rebound,14.15,2020-04-01,2020-03-01,2020-10-01,7.0,False,2026-05-01,2015-03-01,4.0,4.0,3.0,0.0,False
Viet Nam,InfluenzaB,InfluenzaB,INF_B,146.0,245,True,,none,,64,43,ok,observed_rebound,5.55,2020-04-01,2020-03-01,2022-09-01,30.0,False,2026-05-01,2015-03-01,8.0,8.0,22.0,2.0,False
Yemen,RSV,RSV,RSV,3.0,90,False,low_activity_all_months_below_threshold,none,,0,1,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Yemen,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,90,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Yemen,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,90,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Yemen,Adenovirus,Adenovirus,ADENO,0.0,90,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Yemen,InfluenzaA,InfluenzaA,INF_A,100.0,90,True,,none,,4,21,ok,observed_rebound,5.0,2020-04-01,2020-03-01,2025-05-01,62.0,False,2026-05-01,2019-01-01,4.0,4.0,58.0,8.0,False
Yemen,InfluenzaB,InfluenzaB,INF_B,6.0,90,False,low_activity_all_months_below_threshold,none,,0,11,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-05-01,,,,,,
Zambia,RSV,RSV,RSV,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Zambia,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Zambia,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Zambia,Adenovirus,Adenovirus,ADENO,0.0,354,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-05-01,,,,,,
Zambia,InfluenzaA,InfluenzaA,INF_A,215.0,354,True,,none,,27,64,ok,observed_rebound,3.15,2020-04-01,2020-03-01,2021-01-01,10.0,False,2026-05-01,2018-03-01,3.0,3.0,7.0,0.0,False
Zambia,InfluenzaB,InfluenzaB,INF_B,128.0,354,True,,none,,6,57,ok,observed_rebound,2.0,2020-04-01,2020-03-01,2021-02-01,11.0,False,2026-05-01,2017-12-01,2.0,2.0,9.0,0.0,False
Zimbabwe,RSV,RSV,RSV,0.0,54,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-03-01,,,,,,
Zimbabwe,Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,54,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-03-01,,,,,,
Zimbabwe,Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,54,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-03-01,,,,,,
Zimbabwe,Adenovirus,Adenovirus,ADENO,0.0,54,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-03-01,,,,,,
Zimbabwe,InfluenzaA,InfluenzaA,INF_A,41.0,54,True,,none,,1,7,excluded,insufficient_pre2020_baseline,,,,,,False,2026-03-01,,,,,,
Zimbabwe,InfluenzaB,InfluenzaB,INF_B,21.0,54,False,low_activity_all_months_below_threshold,none,,0,7,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-03-01,,,,,,
"occupied Palestinian territory, including east Jerusalem",RSV,RSV,RSV,131.0,111,True,,none,,21,39,ok,observed_rebound,3.55,2020-04-01,2020-03-01,2021-08-01,17.0,False,2026-03-01,2017-01-01,9.0,9.0,8.0,4.0,False
"occupied Palestinian territory, including east Jerusalem",Metapneumovirus,Metapneumovirus,METAPNEUMO,0.0,111,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-03-01,,,,,,
"occupied Palestinian territory, including east Jerusalem",Parainfluenza,Parainfluenza,PARAINFLUENZA,0.0,111,False,all_zero,none,,0,0,excluded,all_zero,,,,,,False,2026-03-01,,,,,,
"occupied Palestinian territory, including east Jerusalem",Adenovirus,Adenovirus,ADENO,14.0,111,False,low_activity_all_months_below_threshold,none,,0,42,excluded,low_activity_all_months_below_threshold,,,,,,False,2026-03-01,,,,,,
"occupied Palestinian territory, including east Jerusalem",InfluenzaA,InfluenzaA,INF_A,283.0,111,True,,none,,16,33,ok,observed_rebound,14.15,2020-04-01,2020-03-01,2022-10-01,31.0,False,2026-03-01,2017-12-01,7.0,7.0,24.0,4.0,False
"occupied Palestinian territory, including east Jerusalem",InfluenzaB,InfluenzaB,INF_B,78.0,111,True,,none,,2,14,ok,observed_rebound,1.25,2020-04-01,2020-03-01,2022-11-01,32.0,False,2026-03-01,2015-03-01,20.0,12.0,20.0,4.0,False
