"Year","Month","Geography_Type","Strata","Strata_Name","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
1996,04,Occurrence,Total Population,Total Population,43326,,,09/12/2023
1996,04,Residence,Total Population,Total Population,43264,,,09/12/2023
1996,05,Occurrence,Total Population,Total Population,45702,,,09/12/2023
1996,05,Residence,Total Population,Total Population,45624,,,09/12/2023
1996,06,Occurrence,Total Population,Total Population,44107,,,09/12/2023
1996,06,Residence,Total Population,Total Population,44055,,,09/12/2023
1996,07,Occurrence,Total Population,Total Population,47694,,,09/12/2023
1996,07,Residence,Total Population,Total Population,47616,,,09/12/2023
1996,08,Occurrence,Total Population,Total Population,47587,,,09/12/2023
1996,08,Residence,Total Population,Total Population,47505,,,09/12/2023
1996,09,Occurrence,Total Population,Total Population,46161,,,09/12/2023
1996,09,Residence,Total Population,Total Population,46091,,,09/12/2023
1996,10,Occurrence,Total Population,Total Population,46710,,,09/12/2023
1996,10,Residence,Total Population,Total Population,46635,,,09/12/2023
1996,11,Occurrence,Total Population,Total Population,43511,,,09/12/2023
1996,11,Residence,Total Population,Total Population,43442,,,09/12/2023
1996,12,Occurrence,Total Population,Total Population,44277,,,09/12/2023
1996,12,Residence,Total Population,Total Population,44207,,,09/12/2023
1997,01,Occurrence,Total Population,Total Population,43447,,,09/12/2023
1997,01,Residence,Total Population,Total Population,43379,,,09/12/2023
1997,02,Occurrence,Total Population,Total Population,39433,,,09/12/2023
1997,02,Residence,Total Population,Total Population,39348,,,09/12/2023
1997,03,Occurrence,Total Population,Total Population,44005,,,09/12/2023
1997,03,Residence,Total Population,Total Population,43932,,,09/12/2023
1997,04,Occurrence,Total Population,Total Population,42147,,,09/12/2023
1997,04,Residence,Total Population,Total Population,42067,,,09/12/2023
1997,05,Occurrence,Total Population,Total Population,44033,,,09/12/2023
1997,05,Residence,Total Population,Total Population,43949,,,09/12/2023
1997,06,Occurrence,Total Population,Total Population,42878,,,09/12/2023
1997,06,Residence,Total Population,Total Population,42790,,,09/12/2023
1997,07,Occurrence,Total Population,Total Population,46477,,,09/12/2023
1997,07,Residence,Total Population,Total Population,46380,,,09/12/2023
1997,08,Occurrence,Total Population,Total Population,46571,,,09/12/2023
1997,08,Residence,Total Population,Total Population,46458,,,09/12/2023
1997,09,Occurrence,Total Population,Total Population,45434,,,09/12/2023
1997,09,Residence,Total Population,Total Population,45353,,,09/12/2023
1997,10,Occurrence,Total Population,Total Population,44146,,,09/12/2023
1997,10,Residence,Total Population,Total Population,44057,,,09/12/2023
1997,11,Occurrence,Total Population,Total Population,41851,,,09/12/2023
1997,11,Residence,Total Population,Total Population,41753,,,09/12/2023
1997,12,Occurrence,Total Population,Total Population,44824,,,09/12/2023
1997,12,Residence,Total Population,Total Population,44708,,,09/12/2023
1998,01,Occurrence,Total Population,Total Population,43367,,,09/12/2023
1998,01,Residence,Total Population,Total Population,43247,,,09/12/2023
1998,02,Occurrence,Total Population,Total Population,38881,,,09/12/2023
1998,02,Residence,Total Population,Total Population,38793,,,09/12/2023
1998,03,Occurrence,Total Population,Total Population,43563,,,09/12/2023
1998,03,Residence,Total Population,Total Population,43442,,,09/12/2023
1998,04,Occurrence,Total Population,Total Population,42622,,,09/12/2023
1998,04,Residence,Total Population,Total Population,42516,,,09/12/2023
1998,05,Occurrence,Total Population,Total Population,43110,,,09/12/2023
1998,05,Residence,Total Population,Total Population,43000,,,09/12/2023
1998,06,Occurrence,Total Population,Total Population,42177,,,09/12/2023
1998,06,Residence,Total Population,Total Population,42045,,,09/12/2023
1998,07,Occurrence,Total Population,Total Population,45694,,,09/12/2023
1998,07,Residence,Total Population,Total Population,45568,,,09/12/2023
1998,08,Occurrence,Total Population,Total Population,45637,,,09/12/2023
1998,08,Residence,Total Population,Total Population,45491,,,09/12/2023
1998,09,Occurrence,Total Population,Total Population,45404,,,09/12/2023
1998,09,Residence,Total Population,Total Population,45277,,,09/12/2023
1998,10,Occurrence,Total Population,Total Population,45103,,,09/12/2023
1998,10,Residence,Total Population,Total Population,45006,,,09/12/2023
1998,11,Occurrence,Total Population,Total Population,42431,,,09/12/2023
1998,11,Residence,Total Population,Total Population,42322,,,09/12/2023
1998,12,Occurrence,Total Population,Total Population,44664,,,09/12/2023
1998,12,Residence,Total Population,Total Population,44558,,,09/12/2023
1999,01,Occurrence,Total Population,Total Population,42285,,,09/12/2023
1999,01,Residence,Total Population,Total Population,42197,,,09/12/2023
1999,02,Occurrence,Total Population,Total Population,39220,,,09/12/2023
1999,02,Residence,Total Population,Total Population,39117,,,09/12/2023
1999,03,Occurrence,Total Population,Total Population,43830,,,09/12/2023
1999,03,Residence,Total Population,Total Population,43727,,,09/12/2023
1999,04,Occurrence,Total Population,Total Population,41264,,,09/12/2023
1999,04,Residence,Total Population,Total Population,41193,,,09/12/2023
1999,05,Occurrence,Total Population,Total Population,41952,,,09/12/2023
1999,05,Residence,Total Population,Total Population,41861,,,09/12/2023
1999,06,Occurrence,Total Population,Total Population,42524,,,09/12/2023
1999,06,Residence,Total Population,Total Population,42438,,,09/12/2023
1999,07,Occurrence,Total Population,Total Population,45600,,,09/12/2023
1999,07,Residence,Total Population,Total Population,45481,,,09/12/2023
1999,08,Occurrence,Total Population,Total Population,46609,,,09/12/2023
1999,08,Residence,Total Population,Total Population,46498,,,09/12/2023
1999,09,Occurrence,Total Population,Total Population,46380,,,09/12/2023
1999,09,Residence,Total Population,Total Population,46282,,,09/12/2023
1999,10,Occurrence,Total Population,Total Population,44035,,,09/12/2023
1999,10,Residence,Total Population,Total Population,43927,,,09/12/2023
1999,11,Occurrence,Total Population,Total Population,41725,,,09/12/2023
1999,11,Residence,Total Population,Total Population,41636,,,09/12/2023
1999,12,Occurrence,Total Population,Total Population,43824,,,09/12/2023
1999,12,Residence,Total Population,Total Population,43716,,,09/12/2023
2000,01,Occurrence,Total Population,Total Population,43109,,,09/12/2023
2000,01,Residence,Total Population,Total Population,43036,,,09/12/2023
2000,02,Occurrence,Total Population,Total Population,40668,,,09/12/2023
2000,02,Residence,Total Population,Total Population,40576,,,09/12/2023
2000,03,Occurrence,Total Population,Total Population,44607,,,09/12/2023
2000,03,Residence,Total Population,Total Population,44497,,,09/12/2023
2000,04,Occurrence,Total Population,Total Population,41149,,,09/12/2023
2000,04,Residence,Total Population,Total Population,41032,,,09/12/2023
2000,05,Occurrence,Total Population,Total Population,44933,,,09/12/2023
2000,05,Residence,Total Population,Total Population,44823,,,09/12/2023
2000,06,Occurrence,Total Population,Total Population,44021,,,09/12/2023
2000,06,Residence,Total Population,Total Population,43923,,,09/12/2023
2000,07,Occurrence,Total Population,Total Population,45078,,,09/12/2023
2000,07,Residence,Total Population,Total Population,44969,,,09/12/2023
2000,08,Occurrence,Total Population,Total Population,46853,,,09/12/2023
2000,08,Residence,Total Population,Total Population,46735,,,09/12/2023
2000,09,Occurrence,Total Population,Total Population,46106,,,09/12/2023
2000,09,Residence,Total Population,Total Population,45978,,,09/12/2023
2000,10,Occurrence,Total Population,Total Population,45987,,,09/12/2023
2000,10,Residence,Total Population,Total Population,45886,,,09/12/2023
2000,11,Occurrence,Total Population,Total Population,45075,,,09/12/2023
2000,11,Residence,Total Population,Total Population,44943,,,09/12/2023
2000,12,Occurrence,Total Population,Total Population,45025,,,09/12/2023
2000,12,Residence,Total Population,Total Population,44887,,,09/12/2023
2001,01,Occurrence,Total Population,Total Population,44477,,,09/12/2023
2001,01,Residence,Total Population,Total Population,44373,,,09/12/2023
2001,02,Occurrence,Total Population,Total Population,39426,,,09/12/2023
2001,02,Residence,Total Population,Total Population,39337,,,09/12/2023
2001,03,Occurrence,Total Population,Total Population,43770,,,09/12/2023
2001,03,Residence,Total Population,Total Population,43633,,,09/12/2023
2001,04,Occurrence,Total Population,Total Population,41786,,,09/12/2023
2001,04,Residence,Total Population,Total Population,41665,,,09/12/2023
2001,05,Occurrence,Total Population,Total Population,44238,,,09/12/2023
2001,05,Residence,Total Population,Total Population,44129,,,09/12/2023
2001,06,Occurrence,Total Population,Total Population,42981,,,09/12/2023
2001,06,Residence,Total Population,Total Population,42860,,,09/12/2023
2001,07,Occurrence,Total Population,Total Population,45439,,,09/12/2023
2001,07,Residence,Total Population,Total Population,45324,,,09/12/2023
2001,08,Occurrence,Total Population,Total Population,48123,,,09/12/2023
2001,08,Residence,Total Population,Total Population,48029,,,09/12/2023
2001,09,Occurrence,Total Population,Total Population,45622,,,09/12/2023
2001,09,Residence,Total Population,Total Population,45539,,,09/12/2023
2001,10,Occurrence,Total Population,Total Population,45895,,,09/12/2023
2001,10,Residence,Total Population,Total Population,45820,,,09/12/2023
2001,11,Occurrence,Total Population,Total Population,43399,,,09/12/2023
2001,11,Residence,Total Population,Total Population,43294,,,09/12/2023
2001,12,Occurrence,Total Population,Total Population,43453,,,09/12/2023
2001,12,Residence,Total Population,Total Population,43368,,,09/12/2023
2002,01,Occurrence,Total Population,Total Population,43330,,,09/12/2023
2002,01,Residence,Total Population,Total Population,43258,,,09/12/2023
2002,02,Occurrence,Total Population,Total Population,39390,,,09/12/2023
2002,02,Residence,Total Population,Total Population,39325,,,09/12/2023
2002,03,Occurrence,Total Population,Total Population,43263,,,09/12/2023
2002,03,Residence,Total Population,Total Population,43204,,,09/12/2023
2002,04,Occurrence,Total Population,Total Population,41989,,,09/12/2023
2002,04,Residence,Total Population,Total Population,41914,,,09/12/2023
2002,05,Occurrence,Total Population,Total Population,44632,,,09/12/2023
2002,05,Residence,Total Population,Total Population,44543,,,09/12/2023
2002,06,Occurrence,Total Population,Total Population,42731,,,09/12/2023
2002,06,Residence,Total Population,Total Population,42661,,,09/12/2023
2002,07,Occurrence,Total Population,Total Population,45858,,,09/12/2023
2002,07,Residence,Total Population,Total Population,45787,,,09/12/2023
2002,08,Occurrence,Total Population,Total Population,47048,,,09/12/2023
2002,08,Residence,Total Population,Total Population,46983,,,09/12/2023
2002,09,Occurrence,Total Population,Total Population,47439,,,09/12/2023
2002,09,Residence,Total Population,Total Population,47325,,,09/12/2023
2002,10,Occurrence,Total Population,Total Population,46743,,,09/12/2023
2002,10,Residence,Total Population,Total Population,46669,,,09/12/2023
2002,11,Occurrence,Total Population,Total Population,43504,,,09/12/2023
2002,11,Residence,Total Population,Total Population,43389,,,09/12/2023
2002,12,Occurrence,Total Population,Total Population,44277,,,09/12/2023
2002,12,Residence,Total Population,Total Population,44183,,,09/12/2023
2003,01,Occurrence,Total Population,Total Population,44245,,,09/12/2023
2003,01,Residence,Total Population,Total Population,44162,,,09/12/2023
2003,02,Occurrence,Total Population,Total Population,40918,,,09/12/2023
2003,02,Residence,Total Population,Total Population,40857,,,09/12/2023
2003,03,Occurrence,Total Population,Total Population,44732,,,09/12/2023
2003,03,Residence,Total Population,Total Population,44643,,,09/12/2023
2003,04,Occurrence,Total Population,Total Population,43332,,,09/12/2023
2003,04,Residence,Total Population,Total Population,43255,,,09/12/2023
2003,05,Occurrence,Total Population,Total Population,46077,,,09/12/2023
2003,05,Residence,Total Population,Total Population,45994,,,09/12/2023
2003,06,Occurrence,Total Population,Total Population,44232,,,09/12/2023
2003,06,Residence,Total Population,Total Population,44169,,,09/12/2023
2003,07,Occurrence,Total Population,Total Population,47975,,,09/12/2023
2003,07,Residence,Total Population,Total Population,47874,,,09/12/2023
2003,08,Occurrence,Total Population,Total Population,47865,,,09/12/2023
2003,08,Residence,Total Population,Total Population,47747,,,09/12/2023
2003,09,Occurrence,Total Population,Total Population,47755,,,09/12/2023
2003,09,Residence,Total Population,Total Population,47687,,,09/12/2023
2003,10,Occurrence,Total Population,Total Population,46876,,,09/12/2023
2003,10,Residence,Total Population,Total Population,46799,,,09/12/2023
2003,11,Occurrence,Total Population,Total Population,42417,,,09/12/2023
2003,11,Residence,Total Population,Total Population,42322,,,09/12/2023
2003,12,Occurrence,Total Population,Total Population,45411,,,09/12/2023
2003,12,Residence,Total Population,Total Population,45318,,,09/12/2023
2004,01,Occurrence,Total Population,Total Population,44251,,,09/12/2023
2004,01,Residence,Total Population,Total Population,44183,,,09/12/2023
2004,02,Occurrence,Total Population,Total Population,41187,,,09/12/2023
2004,02,Residence,Total Population,Total Population,41103,,,09/12/2023
2004,03,Occurrence,Total Population,Total Population,44995,,,09/12/2023
2004,03,Residence,Total Population,Total Population,44899,,,09/12/2023
2004,04,Occurrence,Total Population,Total Population,43485,,,09/12/2023
2004,04,Residence,Total Population,Total Population,43407,,,09/12/2023
2004,05,Occurrence,Total Population,Total Population,43969,,,09/12/2023
2004,05,Residence,Total Population,Total Population,43891,,,09/12/2023
2004,06,Occurrence,Total Population,Total Population,44728,,,09/12/2023
2004,06,Residence,Total Population,Total Population,44628,,,09/12/2023
2004,07,Occurrence,Total Population,Total Population,47322,,,09/12/2023
2004,07,Residence,Total Population,Total Population,47225,,,09/12/2023
2004,08,Occurrence,Total Population,Total Population,48035,,,09/12/2023
2004,08,Residence,Total Population,Total Population,47964,,,09/12/2023
2004,09,Occurrence,Total Population,Total Population,48570,,,09/12/2023
2004,09,Residence,Total Population,Total Population,48470,,,09/12/2023
2004,10,Occurrence,Total Population,Total Population,47853,,,09/12/2023
2004,10,Residence,Total Population,Total Population,47737,,,09/12/2023
2004,11,Occurrence,Total Population,Total Population,45532,,,09/12/2023
2004,11,Residence,Total Population,Total Population,45436,,,09/12/2023
2004,12,Occurrence,Total Population,Total Population,45831,,,09/12/2023
2004,12,Residence,Total Population,Total Population,45742,,,09/12/2023
2005,01,Occurrence,Total Population,Total Population,44310,,,09/12/2023
2005,01,Residence,Total Population,Total Population,44239,,,09/12/2023
2005,02,Occurrence,Total Population,Total Population,40833,,,09/12/2023
2005,02,Residence,Total Population,Total Population,40737,,,09/12/2023
2005,03,Occurrence,Total Population,Total Population,46084,,,09/12/2023
2005,03,Residence,Total Population,Total Population,45957,,,09/12/2023
2005,04,Occurrence,Total Population,Total Population,43647,,,09/12/2023
2005,04,Residence,Total Population,Total Population,43527,,,09/12/2023
2005,05,Occurrence,Total Population,Total Population,44865,,,09/12/2023
2005,05,Residence,Total Population,Total Population,44760,,,09/12/2023
2005,06,Occurrence,Total Population,Total Population,45471,,,09/12/2023
2005,06,Residence,Total Population,Total Population,45343,,,09/12/2023
2005,07,Occurrence,Total Population,Total Population,47995,,,09/12/2023
2005,07,Residence,Total Population,Total Population,47891,,,09/12/2023
2005,08,Occurrence,Total Population,Total Population,49751,,,09/12/2023
2005,08,Residence,Total Population,Total Population,49593,,,09/12/2023
2005,09,Occurrence,Total Population,Total Population,49515,,,09/12/2023
2005,09,Residence,Total Population,Total Population,49369,,,09/12/2023
2005,10,Occurrence,Total Population,Total Population,46600,,,09/12/2023
2005,10,Residence,Total Population,Total Population,46447,,,09/12/2023
2005,11,Occurrence,Total Population,Total Population,45045,,,09/12/2023
2005,11,Residence,Total Population,Total Population,44917,,,09/12/2023
2005,12,Occurrence,Total Population,Total Population,46026,,,09/12/2023
2005,12,Residence,Total Population,Total Population,45920,,,09/12/2023
2006,01,Occurrence,Total Population,Total Population,44743,,,09/12/2023
2006,01,Residence,Total Population,Total Population,44630,,,09/12/2023
2006,02,Occurrence,Total Population,Total Population,41262,,,09/12/2023
2006,02,Residence,Total Population,Total Population,41135,,,09/12/2023
2006,03,Occurrence,Total Population,Total Population,46840,,,09/12/2023
2006,03,Residence,Total Population,Total Population,46727,,,09/12/2023
2006,04,Occurrence,Total Population,Total Population,43007,,,09/12/2023
2006,04,Residence,Total Population,Total Population,42896,,,09/12/2023
2006,05,Occurrence,Total Population,Total Population,46546,,,09/12/2023
2006,05,Residence,Total Population,Total Population,46432,,,09/12/2023
2006,06,Occurrence,Total Population,Total Population,47175,,,09/12/2023
2006,06,Residence,Total Population,Total Population,47071,,,09/12/2023
2006,07,Occurrence,Total Population,Total Population,49081,,,09/12/2023
2006,07,Residence,Total Population,Total Population,49015,,,09/12/2023
2006,08,Occurrence,Total Population,Total Population,50865,,,09/12/2023
2006,08,Residence,Total Population,Total Population,50732,,,09/12/2023
2006,09,Occurrence,Total Population,Total Population,49726,,,09/12/2023
2006,09,Residence,Total Population,Total Population,49610,,,09/12/2023
2006,10,Occurrence,Total Population,Total Population,49270,,,09/12/2023
2006,10,Residence,Total Population,Total Population,49142,,,09/12/2023
2006,11,Occurrence,Total Population,Total Population,47461,,,09/12/2023
2006,11,Residence,Total Population,Total Population,47361,,,09/12/2023
2006,12,Occurrence,Total Population,Total Population,47546,,,09/12/2023
2006,12,Residence,Total Population,Total Population,47406,,,09/12/2023
2007,01,Occurrence,Total Population,Total Population,46399,,,09/12/2023
2007,01,Residence,Total Population,Total Population,46267,,,09/12/2023
2007,02,Occurrence,Total Population,Total Population,41906,,,09/12/2023
2007,02,Residence,Total Population,Total Population,41819,,,09/12/2023
2007,03,Occurrence,Total Population,Total Population,46786,,,09/12/2023
2007,03,Residence,Total Population,Total Population,46686,,,09/12/2023
2007,04,Occurrence,Total Population,Total Population,43376,,,09/12/2023
2007,04,Residence,Total Population,Total Population,43263,,,09/12/2023
2007,05,Occurrence,Total Population,Total Population,46682,,,09/12/2023
2007,05,Residence,Total Population,Total Population,46570,,,09/12/2023
2007,06,Occurrence,Total Population,Total Population,46795,,,09/12/2023
2007,06,Residence,Total Population,Total Population,46685,,,09/12/2023
2007,07,Occurrence,Total Population,Total Population,49791,,,09/12/2023
2007,07,Residence,Total Population,Total Population,49680,,,09/12/2023
2007,08,Occurrence,Total Population,Total Population,51835,,,09/12/2023
2007,08,Residence,Total Population,Total Population,51733,,,09/12/2023
2007,09,Occurrence,Total Population,Total Population,49862,,,09/12/2023
2007,09,Residence,Total Population,Total Population,49731,,,09/12/2023
2007,10,Occurrence,Total Population,Total Population,49963,,,09/12/2023
2007,10,Residence,Total Population,Total Population,49801,,,09/12/2023
2007,11,Occurrence,Total Population,Total Population,47247,,,09/12/2023
2007,11,Residence,Total Population,Total Population,47156,,,09/12/2023
2007,12,Occurrence,Total Population,Total Population,46885,,,09/12/2023
2007,12,Residence,Total Population,Total Population,46746,,,09/12/2023
2008,01,Occurrence,Total Population,Total Population,46710,,,09/12/2023
2008,01,Residence,Total Population,Total Population,46652,,,09/12/2023
2008,02,Occurrence,Total Population,Total Population,44192,,,09/12/2023
2008,02,Residence,Total Population,Total Population,44087,,,09/12/2023
2008,03,Occurrence,Total Population,Total Population,45407,,,09/12/2023
2008,03,Residence,Total Population,Total Population,45333,,,09/12/2023
2008,04,Occurrence,Total Population,Total Population,44321,,,09/12/2023
2008,04,Residence,Total Population,Total Population,44237,,,09/12/2023
2008,05,Occurrence,Total Population,Total Population,45949,,,09/12/2023
2008,05,Residence,Total Population,Total Population,45874,,,09/12/2023
2008,06,Occurrence,Total Population,Total Population,44790,,,09/12/2023
2008,06,Residence,Total Population,Total Population,44719,,,09/12/2023
2008,07,Occurrence,Total Population,Total Population,48962,,,09/12/2023
2008,07,Residence,Total Population,Total Population,48885,,,09/12/2023
2008,08,Occurrence,Total Population,Total Population,48830,,,09/12/2023
2008,08,Residence,Total Population,Total Population,48752,,,09/12/2023
2008,09,Occurrence,Total Population,Total Population,47857,,,09/12/2023
2008,09,Residence,Total Population,Total Population,47740,,,09/12/2023
2008,10,Occurrence,Total Population,Total Population,46755,,,09/12/2023
2008,10,Residence,Total Population,Total Population,46650,,,09/12/2023
2008,11,Occurrence,Total Population,Total Population,42922,,,09/12/2023
2008,11,Residence,Total Population,Total Population,42799,,,09/12/2023
2008,12,Occurrence,Total Population,Total Population,45923,,,09/12/2023
2008,12,Residence,Total Population,Total Population,45839,,,09/12/2023
2009,01,Occurrence,Total Population,Total Population,44261,,,09/12/2023
2009,01,Residence,Total Population,Total Population,44186,,,09/12/2023
2009,02,Occurrence,Total Population,Total Population,40405,,,09/12/2023
2009,02,Residence,Total Population,Total Population,40334,,,09/12/2023
2009,03,Occurrence,Total Population,Total Population,44296,,,09/12/2023
2009,03,Residence,Total Population,Total Population,44215,,,09/12/2023
2009,04,Occurrence,Total Population,Total Population,42452,,,09/12/2023
2009,04,Residence,Total Population,Total Population,42379,,,09/12/2023
2009,05,Occurrence,Total Population,Total Population,43219,,,09/12/2023
2009,05,Residence,Total Population,Total Population,43132,,,09/12/2023
2009,06,Occurrence,Total Population,Total Population,43196,,,09/12/2023
2009,06,Residence,Total Population,Total Population,43097,,,09/12/2023
2009,07,Occurrence,Total Population,Total Population,46310,,,09/12/2023
2009,07,Residence,Total Population,Total Population,46205,,,09/12/2023
2009,08,Occurrence,Total Population,Total Population,46409,,,09/12/2023
2009,08,Residence,Total Population,Total Population,46309,,,09/12/2023
2009,09,Occurrence,Total Population,Total Population,47072,,,09/12/2023
2009,09,Residence,Total Population,Total Population,46986,,,09/12/2023
2009,10,Occurrence,Total Population,Total Population,45228,,,09/12/2023
2009,10,Residence,Total Population,Total Population,45112,,,09/12/2023
2009,11,Occurrence,Total Population,Total Population,41442,,,09/12/2023
2009,11,Residence,Total Population,Total Population,41335,,,09/12/2023
2009,12,Occurrence,Total Population,Total Population,43607,,,09/12/2023
2009,12,Residence,Total Population,Total Population,43484,,,09/12/2023
2010,01,Occurrence,Total Population,Total Population,41963,,,09/12/2023
2010,01,Residence,Total Population,Total Population,41906,,,09/12/2023
2010,02,Occurrence,Total Population,Total Population,38417,,,09/12/2023
2010,02,Residence,Total Population,Total Population,38348,,,09/12/2023
2010,03,Occurrence,Total Population,Total Population,42889,,,09/12/2023
2010,03,Residence,Total Population,Total Population,42792,,,09/12/2023
2010,04,Occurrence,Total Population,Total Population,40561,,,09/12/2023
2010,04,Residence,Total Population,Total Population,40513,,,09/12/2023
2010,05,Occurrence,Total Population,Total Population,41333,,,09/12/2023
2010,05,Residence,Total Population,Total Population,41250,,,09/12/2023
2010,06,Occurrence,Total Population,Total Population,41552,,,09/12/2023
2010,06,Residence,Total Population,Total Population,41489,,,09/12/2023
2010,07,Occurrence,Total Population,Total Population,43783,,,09/12/2023
2010,07,Residence,Total Population,Total Population,43716,,,09/12/2023
2010,08,Occurrence,Total Population,Total Population,45098,,,09/12/2023
2010,08,Residence,Total Population,Total Population,45001,,,09/12/2023
2010,09,Occurrence,Total Population,Total Population,45477,,,09/12/2023
2010,09,Residence,Total Population,Total Population,45360,,,09/12/2023
2010,10,Occurrence,Total Population,Total Population,44183,,,09/12/2023
2010,10,Residence,Total Population,Total Population,44072,,,09/12/2023
2010,11,Occurrence,Total Population,Total Population,42087,,,09/12/2023
2010,11,Residence,Total Population,Total Population,41992,,,09/12/2023
2010,12,Occurrence,Total Population,Total Population,43638,,,09/12/2023
2010,12,Residence,Total Population,Total Population,43540,,,09/12/2023
2011,01,Occurrence,Total Population,Total Population,41399,,,09/12/2023
2011,01,Residence,Total Population,Total Population,41306,,,09/12/2023
2011,02,Occurrence,Total Population,Total Population,38258,,,09/12/2023
2011,02,Residence,Total Population,Total Population,38210,,,09/12/2023
2011,03,Occurrence,Total Population,Total Population,42447,,,09/12/2023
2011,03,Residence,Total Population,Total Population,42380,,,09/12/2023
2011,04,Occurrence,Total Population,Total Population,40424,,,09/12/2023
2011,04,Residence,Total Population,Total Population,40365,,,09/12/2023
2011,05,Occurrence,Total Population,Total Population,41574,,,09/12/2023
2011,05,Residence,Total Population,Total Population,41505,,,09/12/2023
2011,06,Occurrence,Total Population,Total Population,42181,,,09/12/2023
2011,06,Residence,Total Population,Total Population,42084,,,09/12/2023
2011,07,Occurrence,Total Population,Total Population,43191,,,09/12/2023
2011,07,Residence,Total Population,Total Population,43101,,,09/12/2023
2011,08,Occurrence,Total Population,Total Population,45110,,,09/12/2023
2011,08,Residence,Total Population,Total Population,45023,,,09/12/2023
2011,09,Occurrence,Total Population,Total Population,43639,,,09/12/2023
2011,09,Residence,Total Population,Total Population,43554,,,09/12/2023
2011,10,Occurrence,Total Population,Total Population,42191,,,09/12/2023
2011,10,Residence,Total Population,Total Population,42095,,,09/12/2023
2011,11,Occurrence,Total Population,Total Population,40974,,,09/12/2023
